date,actual,mean,naive,daily_seasonal_naive,weekly_seasonal_naive,drift,sarimax_conditional,xgboost_operational,xgboost_conditional,chronos_t5_small
2016-05-15 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,351.51202167287505,63.72736139990102,49.339717864990234,48.448951721191406,57.47600173950195
2016-05-15 03:00:00,40.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,351.6113556834857,63.39335149707139,48.63237762451172,49.745460510253906,57.133880615234375
2016-05-15 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,50.0,351.7106896940964,63.18648217694141,48.54181671142578,52.27267074584961,56.79176330566406
2016-05-15 05:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,351.8100237047071,70.7084031061064,49.793365478515625,51.569847106933594,57.47600173950195
2016-05-15 06:00:00,51.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,50.0,351.90935771531775,80.91683756415162,108.39252471923828,80.44580078125,62.6077880859375
2016-05-15 07:00:00,93.33333333333333,97.46163394267658,348.3333333333333,176.66666666666666,60.0,352.00869172592843,97.33354147079157,105.20782470703125,100.02098083496094,60.21295928955078
2016-05-15 08:00:00,118.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,183.33333333333334,352.1080257365391,117.58360852296978,192.0384979248047,125.5565414428711,65.00262451171875
2016-05-15 09:00:00,101.66666666666667,97.46163394267658,348.3333333333333,93.33333333333333,143.33333333333334,352.2073597471498,100.62409980596675,149.7626953125,126.83715057373047,67.05534362792969
2016-05-15 10:00:00,108.33333333333333,97.46163394267658,348.3333333333333,73.33333333333333,135.0,352.30669375776046,94.96231954734236,192.0815887451172,129.79876708984375,77.31890869140625
2016-05-15 11:00:00,105.0,97.46163394267658,348.3333333333333,355.0,50.0,352.40602776837113,106.19799924902101,115.62533569335938,114.99015045166016,71.50288391113281
2016-05-15 12:00:00,96.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,352.5053617789818,107.64143228415631,137.2629852294922,102.86583709716797,73.2134780883789
2016-05-15 13:00:00,136.66666666666666,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,352.6046957895925,101.3477024335037,127.80513000488281,93.82536315917969,76.6346664428711
2016-05-15 14:00:00,88.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,352.70402980020316,100.66893286418062,141.5542449951172,87.37049865722656,75.26618957519531
2016-05-15 15:00:00,93.33333333333333,97.46163394267658,348.3333333333333,201.66666666666666,50.0,352.80336381081383,87.58297130684502,156.93072509765625,87.7009506225586,75.95042419433594
2016-05-15 16:00:00,143.33333333333334,97.46163394267658,348.3333333333333,351.6666666666667,55.0,352.9026978214245,109.01825009183925,198.0212860107422,148.02157592773438,78.34526062011719
2016-05-15 17:00:00,236.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,56.666666666666664,353.0020318320352,134.36702030580034,166.20997619628906,185.8105010986328,96.47756958007812
2016-05-15 18:00:00,98.33333333333333,97.46163394267658,348.3333333333333,348.3333333333333,50.0,353.10136584264586,123.31317176335484,242.82533264160156,256.2393493652344,97.84605407714844
2016-05-15 19:00:00,96.66666666666667,97.46163394267658,348.3333333333333,123.33333333333333,60.0,353.20069985325654,104.25039099089999,142.2570037841797,155.63290405273438,100.24089050292969
2016-05-15 20:00:00,246.66666666666666,97.46163394267658,348.3333333333333,100.0,78.33333333333333,353.3000338638672,101.21644767252938,124.8648910522461,121.05773162841797,100.92512512207031
2016-05-15 21:00:00,203.33333333333334,97.46163394267658,348.3333333333333,71.66666666666667,63.333333333333336,353.3993678744779,77.7588521333193,97.78758239746094,112.591064453125,79.7137451171875
2016-05-15 22:00:00,86.66666666666667,97.46163394267658,348.3333333333333,60.0,58.333333333333336,353.49870188508856,71.78830009847242,75.18065643310547,90.16154479980469,65.00261688232422
2016-05-15 23:00:00,83.33333333333333,97.46163394267658,348.3333333333333,56.666666666666664,53.333333333333336,353.5980358956993,68.99804562668437,58.2233772277832,63.917083740234375,60.55507278442383
2016-05-16 00:00:00,61.666666666666664,97.46163394267658,348.3333333333333,55.0,55.0,353.69736990631,66.24826884472552,51.7417106628418,55.66753005981445,59.18659973144531
2016-05-16 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,58.333333333333336,353.79670391692065,66.70307075704412,49.8994026184082,53.52774429321289,56.79176330566406
2016-05-16 02:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,353.8960379275313,65.8200243346028,48.696468353271484,53.93705368041992,55.76540756225586
2016-05-16 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,353.995371938142,64.74392871032018,48.776756286621094,55.29988098144531,58.160240173339844
2016-05-16 04:00:00,55.0,97.46163394267658,348.3333333333333,50.0,56.666666666666664,354.0947059487527,64.73636414858856,50.5398063659668,53.20963668823242,56.79176330566406
2016-05-16 05:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,65.0,354.19403995936335,68.47301552722242,54.37350082397461,55.89418029785156,58.160240173339844
2016-05-16 06:00:00,53.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,55.0,354.293373969974,76.40554804740724,68.8346939086914,64.53809356689453,59.18659973144531
2016-05-16 07:00:00,61.666666666666664,97.46163394267658,348.3333333333333,176.66666666666666,56.666666666666664,354.3927079805847,94.76931517978639,103.64959716796875,83.87592315673828,63.292022705078125
2016-05-16 08:00:00,88.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,61.666666666666664,354.4920419911954,107.08393761687242,116.63618469238281,104.32978057861328,61.5814323425293
2016-05-16 09:00:00,70.0,97.46163394267658,348.3333333333333,93.33333333333333,66.66666666666667,354.59137600180605,87.33183197705952,142.47193908691406,121.24369812011719,65.68685913085938
2016-05-16 10:00:00,148.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,55.0,354.69071001241673,80.33884122415097,120.82532501220703,144.28895568847656,59.18659973144531
2016-05-16 11:00:00,103.33333333333333,97.46163394267658,348.3333333333333,355.0,61.666666666666664,354.7900440230274,88.12722718132068,144.6593780517578,113.26023864746094,61.39565658569336
2016-05-16 12:00:00,206.66666666666666,97.46163394267658,348.3333333333333,301.6666666666667,135.0,354.8893780336381,85.5711646277777,139.1746368408203,137.25912475585938,59.77998352050781
2016-05-16 13:00:00,266.6666666666667,97.46163394267658,348.3333333333333,268.3333333333333,173.33333333333334,354.98871204424876,79.42204451565246,155.13427734375,107.34619140625,60.10311508178711
2016-05-16 14:00:00,88.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,355.08804605485943,80.53743712749825,140.978759765625,115.10728454589844,59.13371276855469
2016-05-16 15:00:00,111.66666666666667,97.46163394267658,348.3333333333333,201.66666666666666,70.0,355.1873800654701,72.80640703227851,153.42831420898438,100.63274383544922,58.810577392578125
2016-05-16 16:00:00,88.33333333333333,97.46163394267658,348.3333333333333,351.6666666666667,78.33333333333333,355.2867140760808,97.0647474234353,158.6564178466797,124.58477783203125,63.33446502685547
2016-05-16 17:00:00,243.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,268.3333333333333,355.38604808669146,128.00781827211003,190.69309997558594,185.50796508789062,64.30387115478516
2016-05-16 18:00:00,155.0,97.46163394267658,348.3333333333333,348.3333333333333,120.0,355.48538209730214,123.61953898674797,197.3431396484375,183.2578582763672,65.91954803466797
2016-05-16 19:00:00,115.0,97.46163394267658,348.3333333333333,123.33333333333333,110.0,355.5847161079128,98.3047013261722,154.34176635742188,154.74554443359375,71.73597717285156
2016-05-16 20:00:00,96.66666666666667,97.46163394267658,348.3333333333333,100.0,95.0,355.6840501185235,93.1067623861513,144.17095947265625,123.60720825195312,83.69197845458984
2016-05-16 21:00:00,68.33333333333333,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,355.7833841291342,73.00980181565023,124.97010803222656,121.73958587646484,73.02851867675781
2016-05-16 22:00:00,46.666666666666664,97.46163394267658,348.3333333333333,60.0,71.66666666666667,355.8827181397449,65.4718159866033,113.32913970947266,97.93982696533203,63.334468841552734
2016-05-16 23:00:00,60.0,97.46163394267658,348.3333333333333,56.666666666666664,60.0,355.98205215035557,63.932281448656425,82.8272476196289,70.5343017578125,58.164310455322266
2016-05-17 00:00:00,50.0,97.46163394267658,348.3333333333333,55.0,51.666666666666664,356.08138616096625,60.836126897246466,60.311798095703125,58.15081024169922,58.164310455322266
2016-05-17 01:00:00,55.0,97.46163394267658,348.3333333333333,53.333333333333336,55.0,356.1807201715769,61.569026501383775,52.64125442504883,48.4320068359375,58.164310455322266
2016-05-17 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,356.2800541821876,64.34778151014143,48.750221252441406,50.39384841918945,58.164310455322266
2016-05-17 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,356.3793881927983,69.20967412189275,48.00850296020508,52.48176574707031,56.871768951416016
2016-05-17 04:00:00,53.333333333333336,97.46163394267658,348.3333333333333,50.0,50.0,356.47872220340895,71.51765562443984,47.919681549072266,53.34429168701172,58.164310455322266
2016-05-17 05:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,71.66666666666667,356.5780562140196,76.3577498420035,57.36603546142578,58.273277282714844,58.164310455322266
2016-05-17 06:00:00,56.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,63.333333333333336,356.6773902246303,85.7457575509959,101.56648254394531,62.89300537109375,61.39565658569336
2016-05-17 07:00:00,65.0,97.46163394267658,348.3333333333333,176.66666666666666,60.0,356.776724235241,107.28712349668002,101.10690307617188,83.11603546142578,61.39565658569336
2016-05-17 08:00:00,56.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,56.666666666666664,356.87605824585165,123.01582851810272,108.70318603515625,97.6058349609375,61.39565658569336
2016-05-17 09:00:00,51.666666666666664,97.46163394267658,348.3333333333333,93.33333333333333,55.0,356.9753922564623,101.88265961951109,106.7117919921875,94.74046325683594,62.688201904296875
2016-05-17 10:00:00,53.333333333333336,97.46163394267658,348.3333333333333,73.33333333333333,53.333333333333336,357.074726267073,97.24759774992232,108.54354095458984,91.78065490722656,65.27327728271484
2016-05-17 11:00:00,51.666666666666664,97.46163394267658,348.3333333333333,355.0,56.666666666666664,357.1740602776837,109.44381523253416,103.14049530029297,85.77059936523438,66.5658187866211
2016-05-17 12:00:00,53.333333333333336,97.46163394267658,348.3333333333333,301.6666666666667,58.333333333333336,357.27339428829436,111.61287208297298,108.6872787475586,83.68507385253906,70.12030029296875
2016-05-17 13:00:00,41.666666666666664,97.46163394267658,348.3333333333333,268.3333333333333,53.333333333333336,357.37272829890503,105.46831514312953,96.92567443847656,85.33609771728516,73.02851867675781
2016-05-17 14:00:00,53.333333333333336,97.46163394267658,348.3333333333333,318.3333333333333,53.333333333333336,357.4720623095157,105.38479710951006,97.82551574707031,90.7052230834961,74.96733093261719
2016-05-17 15:00:00,51.666666666666664,97.46163394267658,348.3333333333333,201.66666666666666,56.666666666666664,357.5713963201264,94.16336423632495,92.51089477539062,93.57910919189453,76.90613555908203
2016-05-17 16:00:00,66.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,63.333333333333336,357.67073033073706,111.27117515500903,103.3163070678711,95.2466049194336,78.52181243896484
2016-05-17 17:00:00,153.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,126.66666666666667,357.77006434134773,135.62999812572912,150.3548126220703,165.0888671875,83.36884307861328
2016-05-17 18:00:00,100.0,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666667,357.86939835195847,128.32607713921493,202.547607421875,190.14309692382812,91.12407684326172
2016-05-17 19:00:00,123.33333333333333,97.46163394267658,348.3333333333333,123.33333333333333,105.0,357.96873236256914,106.37807709942587,154.7633819580078,137.10919189453125,96.61737823486328
2016-05-17 20:00:00,118.33333333333333,97.46163394267658,348.3333333333333,100.0,95.0,358.0680663731798,100.77470144146764,121.57073974609375,102.9789047241211,88.53900146484375
2016-05-17 21:00:00,65.0,97.46163394267658,348.3333333333333,71.66666666666667,68.33333333333333,358.1674003837905,84.12023610036925,110.35692596435547,89.10470581054688,73.9979248046875
2016-05-17 22:00:00,46.666666666666664,97.46163394267658,348.3333333333333,60.0,58.333333333333336,358.26673439440117,77.55177555075592,86.58409881591797,77.56051635742188,63.01133728027344
2016-05-17 23:00:00,55.0,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,358.36606840501184,72.13343492035504,65.22882843017578,62.02041244506836,59.13371276855469
2016-05-18 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,51.666666666666664,358.4654024156225,69.02215263805608,52.807003021240234,55.09479522705078,58.164310455322266
2016-05-18 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,358.5647364262332,68.9569801288624,49.41727828979492,52.495235443115234,56.871768951416016
2016-05-18 02:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,358.6640704368439,68.68106275849289,49.95061111450195,51.902854919433594,58.164310455322266
2016-05-18 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,358.76340444745455,69.42805656917574,50.081424713134766,56.585662841796875,57.51803970336914
2016-05-18 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,51.666666666666664,358.8627384580652,67.80803328204033,50.19683074951172,53.16583251953125,56.871768951416016
2016-05-18 05:00:00,65.0,97.46163394267658,348.3333333333333,58.333333333333336,68.33333333333333,358.9620724686759,69.2113635507757,61.40693664550781,61.039756774902344,58.164310455322266
2016-05-18 06:00:00,70.0,97.46163394267658,348.3333333333333,146.66666666666666,110.0,359.0614064792866,76.1442844976693,77.43162536621094,62.13053894042969,60.10311508178711
2016-05-18 07:00:00,53.333333333333336,97.46163394267658,348.3333333333333,176.66666666666666,76.66666666666667,359.16074048989725,94.9744377514909,108.89659881591797,85.09886169433594,61.39565658569336
2016-05-18 08:00:00,61.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,161.66666666666666,359.2600745005079,115.3998479758133,118.95999145507812,110.99388122558594,62.36506271362305
2016-05-18 09:00:00,65.0,97.46163394267658,348.3333333333333,93.33333333333333,65.0,359.3594085111186,98.89023766974758,118.17450714111328,122.63504028320312,66.5658187866211
2016-05-18 10:00:00,58.333333333333336,97.46163394267658,348.3333333333333,73.33333333333333,63.333333333333336,359.4587425217293,100.9543688904111,107.0555419921875,115.99346160888672,66.5658187866211
2016-05-18 11:00:00,70.0,97.46163394267658,348.3333333333333,355.0,55.0,359.55807653233995,120.91761936812951,105.05705261230469,118.98886108398438,69.79717254638672
2016-05-18 12:00:00,56.666666666666664,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,359.65741054295063,119.85534916608758,90.43563079833984,122.77826690673828,72.38224792480469
2016-05-18 13:00:00,86.66666666666667,97.46163394267658,348.3333333333333,268.3333333333333,73.33333333333333,359.7567445535613,115.07386113307771,98.00788116455078,121.84529876708984,73.02851867675781
2016-05-18 14:00:00,81.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,80.0,359.856078564172,122.46205838655895,88.12140655517578,116.45601654052734,71.73597717285156
2016-05-18 15:00:00,83.33333333333333,97.46163394267658,348.3333333333333,201.66666666666666,76.66666666666667,359.9554125747827,111.26523525316748,94.2226791381836,115.58494567871094,70.76657104492188
2016-05-18 16:00:00,105.0,97.46163394267658,348.3333333333333,351.6666666666667,75.0,360.0547465853934,126.298171208178,97.52140045166016,134.63644409179688,75.93673706054688
2016-05-18 17:00:00,118.33333333333333,97.46163394267658,348.3333333333333,231.66666666666666,91.66666666666667,360.15408059600406,149.78607817790441,149.01602172851562,184.77218627929688,78.52181243896484
2016-05-18 18:00:00,178.33333333333334,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666667,360.25341460661474,140.90553204222934,209.53482055664062,225.7108154296875,92.4166259765625
2016-05-18 19:00:00,143.33333333333334,97.46163394267658,348.3333333333333,123.33333333333333,95.0,360.3527486172254,115.53079800768774,158.61367797851562,168.30516052246094,95.32483673095703
2016-05-18 20:00:00,223.33333333333334,97.46163394267658,348.3333333333333,100.0,85.0,360.4520826278361,111.06956538908722,134.53829956054688,128.91705322265625,88.53900146484375
2016-05-18 21:00:00,81.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,61.666666666666664,360.55141663844677,94.01223828647127,92.963134765625,107.084716796875,76.90613555908203
2016-05-18 22:00:00,51.666666666666664,97.46163394267658,348.3333333333333,60.0,55.0,360.65075064905744,80.28973209753914,85.78692626953125,80.55369567871094,63.01133728027344
2016-05-18 23:00:00,56.666666666666664,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,360.7500846596681,77.58436654828338,60.03184127807617,65.47380828857422,58.164310455322266
2016-05-19 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,56.666666666666664,360.8494186702788,78.40473806448077,52.85545349121094,57.00820541381836,56.871768951416016
2016-05-19 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,360.94875268088947,75.87572071290927,49.24925994873047,53.539642333984375,56.871768951416016
2016-05-19 02:00:00,50.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,361.04808669150015,72.44931249190601,47.62584686279297,52.73903274536133,56.871768951416016
2016-05-19 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,50.0,361.1474207021108,72.52172692849962,46.80926513671875,53.96084213256836,56.915916442871094
2016-05-19 04:00:00,56.666666666666664,97.46163394267658,348.3333333333333,50.0,56.666666666666664,361.2467547127215,72.26919412699655,47.37619400024414,53.77498245239258,56.915916442871094
2016-05-19 05:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,61.666666666666664,361.3460887233322,76.8357505329208,52.5795783996582,55.50614929199219,58.194923400878906
2016-05-19 06:00:00,58.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,48.333333333333336,361.44542273394285,81.17308299123059,89.37260437011719,59.3524284362793,59.79368209838867
2016-05-19 07:00:00,50.0,97.46163394267658,348.3333333333333,176.66666666666666,58.333333333333336,361.5447567445535,94.23359220163006,102.22681427001953,75.5404052734375,60.113433837890625
2016-05-19 08:00:00,53.333333333333336,97.46163394267658,348.3333333333333,338.3333333333333,51.666666666666664,361.6440907551642,107.56346549332383,113.53789520263672,95.3486557006836,61.3924446105957
2016-05-19 09:00:00,36.666666666666664,97.46163394267658,348.3333333333333,93.33333333333333,48.333333333333336,361.7434247657749,84.90933876719342,115.1935043334961,100.26024627685547,61.3924446105957
2016-05-19 10:00:00,55.0,97.46163394267658,348.3333333333333,73.33333333333333,58.333333333333336,361.84275877638555,81.83110530789457,109.32266998291016,109.7336654663086,65.2294692993164
2016-05-19 11:00:00,51.666666666666664,97.46163394267658,348.3333333333333,355.0,50.0,361.9420927869962,94.42949481743891,114.21683502197266,104.54276275634766,66.50848388671875
2016-05-19 12:00:00,55.0,97.46163394267658,348.3333333333333,301.6666666666667,55.0,362.04142679760696,92.60008713534852,109.32093048095703,100.58438873291016,68.42699432373047
2016-05-19 13:00:00,50.0,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,362.14076080821764,85.86722926419108,118.63492584228516,93.81763458251953,68.42699432373047
2016-05-19 14:00:00,63.333333333333336,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,362.2400948188283,84.8235573535941,97.55034637451172,90.41577911376953,70.66526794433594
2016-05-19 15:00:00,81.66666666666667,97.46163394267658,348.3333333333333,201.66666666666666,68.33333333333333,362.339428829439,80.46108804264358,102.70037078857422,94.67171478271484,72.58377838134766
2016-05-19 16:00:00,90.0,97.46163394267658,348.3333333333333,351.6666666666667,118.33333333333333,362.43876284004966,103.90969180156009,91.93991088867188,101.00938415527344,73.22328186035156
2016-05-19 17:00:00,208.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,208.33333333333334,362.53809685066034,129.46962504247935,152.44139099121094,152.40078735351562,80.57758331298828
2016-05-19 18:00:00,120.0,97.46163394267658,348.3333333333333,348.3333333333333,105.0,362.637430861271,124.31346861342625,206.56532287597656,214.27093505859375,90.17015075683594
2016-05-19 19:00:00,98.33333333333333,97.46163394267658,348.3333333333333,123.33333333333333,123.33333333333333,362.7367648718817,104.36586866930935,165.1639404296875,141.19212341308594,95.28619384765625
2016-05-19 20:00:00,118.33333333333333,97.46163394267658,348.3333333333333,100.0,100.0,362.83609888249237,98.96221153954971,133.22262573242188,128.61276245117188,91.7689208984375
2016-05-19 21:00:00,66.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,362.93543289310304,82.66323300822889,99.61810302734375,108.23828125,78.97882080078125
2016-05-19 22:00:00,50.0,97.46163394267658,348.3333333333333,60.0,60.0,363.0347669037137,78.13829573544326,84.73076629638672,80.6564712524414,63.630714416503906
2016-05-19 23:00:00,56.666666666666664,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,363.1341009143244,79.16314087277964,57.66554260253906,62.87504959106445,58.194923400878906
2016-05-20 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,55.0,363.23343492493507,77.44299892343903,48.582923889160156,55.604576110839844,58.194923400878906
2016-05-20 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,53.333333333333336,363.33276893554574,77.12650112535249,47.829246520996094,52.55924606323242,56.915916442871094
2016-05-20 02:00:00,36.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,363.4321029461564,76.59724260045337,47.02741241455078,52.05783462524414,57.555419921875
2016-05-20 03:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,363.5314369567671,82.3113802404861,47.12348175048828,52.811946868896484,56.915916442871094
2016-05-20 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,50.0,363.63077096737777,89.99760466487652,45.96125411987305,54.65571594238281,56.915916442871094
